produit_url,img_url,nom_produit,reference,categorie,sous_categorie,sous_sous_categorie,description,prix_initial,prix_promo,disponibilite,magasin
https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-vert-menthe.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s25-12go-256go-vert-menthe-a.jpg,Smartphone SAMSUNG GALAXY S25 5G 12Go 256Go -  Vert Menthe,SM-S931-MGREEN,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran :6.2""AMOLED dynamique 2X, 2340 x 1080 (FHD+)120Hz- Processeur :Octa-Core 4.47GHz, 3.5GHz-Système d’exploitation :Android 15- Mémoire :12Go- Stockage :256Go- Appareil photo arrière :50.0 MP + 10.0 MP + 12.0 MPAuto Focus - Digital Zoom up to 30x-Avant :12.0 MP- Résolution enregistrement vidéo UHD 8K(7680 x 4320)@30fps - Capacité de Batterie :4000 mAh- Connectivité:5G, Wifi et Bluetooth 5.4-Double Sim- Capteurs : Accéléromètre, Baromètre, Capteur d'empreintes digitales, Gyroscope, Capteur Geomagnétique, Capteur à effet Hall, Capteur de luminosité, Capteur de proximité - USB Type-C 3.2 Gen 1 - Haut-parleurs stéréo -Résistant à la poussière et à l'eau IP68 (jusqu'à 1,5 m pendant 30 min)- Dimension: 146.9 x 70.5 x 7.2 mm - Poids : 162 g -Couleur: Menthe -Garantie: 1 an",3 899.000 DT,ND,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-ice-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s25-12go-256go-ice-bleu-a.jpg,Smartphone SAMSUNG GALAXY S25 5G 12Go 256Go -  Ice bleu,SM-S931-IBLUE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran :6.2""AMOLED dynamique 2X, 2340 x 1080 (FHD+)120Hz- Processeur :Octa-Core 4.47GHz, 3.5GHz-Système d’exploitation :Android 15- Mémoire :12Go- Stockage :256Go- Appareil photo arrière :50.0 MP + 10.0 MP + 12.0 MPAuto Focus - Digital Zoom up to 30x-Avant :12.0 MP- Résolution enregistrement vidéo UHD 8K(7680 x 4320)@30fps - Capacité de Batterie :4000 mAh- Connectivité:5G, Wifi et Bluetooth 5.4-Double Sim- Capteurs : Accéléromètre, Baromètre, Capteur d'empreintes digitales, Gyroscope, Capteur Geomagnétique, Capteur à effet Hall, Capteur de luminosité, Capteur de proximité - USB Type-C 3.2 Gen 1 - Haut-parleurs stéréo - Résistant à la poussière et à l'eauIP68(jusqu'à 1,5 m pendant 30 min)- Dimension: 146.9 x 70.5 x 7.2 mm - Poids : 162 g - Couleur :  Ice bleu - Garantie : 1 an",3 899.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : En Stock / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s24-plus-12go-256go-jaune-ambre.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s24-plus-12go-256go-jaune-ambre-1.jpg,Smartphone SAMSUNG GALAXY S24+ 12Go 256Go - Jaune Ambre,SM-S926-YELLOW,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.7"" QHD+ Dynamic AMOLED 2X, 120Hz, HDR10+(3120 x 1440px) -Corning Gorilla Glass Victus2 - Finition Aluminium Blindé 2.0- Processeur:Exynos 2400 (4 nm) Deca-core- Système d'exploitation:Android 14 UI 6.1- Mémoire RAM:12Go- Stockage:256 Go-Moteur ProVisual:Caméra arrière Super HDR:Trio50 MP+10 MP+12MP- Avant:12 MP- zoom numérique jusqu'à 30x - Vidéo:UHD 8K (7680 x 4320px) - Haut-parleurs stéréo -AI: Circle to search, Live Translate(13 languages), Transcript assist, photo assist, interpreter assist - Note assist - Quick Share- Sécurité et confidentialité protégées parKnox Matrix- Connectivité:WiFi 5G,Bluetooth5.3-NFC - Lecteur d'empreinte digitale- Batterie:4900 mAh- Charge rapide de 0 à 65 % en 30 minutes- Regardez des vidéos jusqu’à 29 heures, Écoutez de la musique jusqu’à 88 heures - Chambre de refroidissement plus grande de 1.5X(gaming)- Samsung care+ -Résistant à l'eau:IP68- Double sim - USB Type C - Couleur: Jaune Ambre - Garantie: 1 an",3 999.000 DT,ND,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/iphone-14-128go-bleu-apple.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/i/p/iphone-14-128go-bleu---apple.jpg,iPhone 14 128Go Bleu - APPLE,IPH-14-128-BLEU,TELEPHONIE & MONTRE CONNECTÉE,iPhone,Smartphone & Mobile,"Écran6,1""OLED Super Retina XDR HDR10, Dolby Vision- Résolution:1170 x 2532 pixels- Processeur:Puce A15 bionique (5 nm)Hexa-core(2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard) - GPU Graphics Apple 5 Coeurs - Système d'exploitation:iOS 16- Mémoire RAM:6 Go- Stockage:128Go- Appareil photo Arrière:DualPixels:12MégaPixelsf/1.5, 26mm (large), 1/1.7 , 1.9µm, PDAF double pixel +12MégaPixelsf/2.4, 13mm, 120˚ (ultra large) - Appareil Avant:12 MégaPixelsf/1.9, 23 mm (large), 1/3.6 , PDAF -Video 4K HDR à 24, 25, 30 ou 60 i/s- Connectivité:5G NR, Wi‑Fi 6, Bluetooth 5.3- Autonomie jusqu’à 20 heures de lecture vidéo - Batterie:Li-Ion 3279mAh - Charge rapide, PD2.0, 50% en 30 min - 15W sans fil (MagSafe)-Face ID - Apple Pay - Siri - NFC-Indice de protection IP68-Détection des accidents - Appel d’urgence-Couleur: Bleu -Garantie: 2 ans",3 999.000 DT,3 169000,En arrivage,Magasin Av. liberté Tunis: : Epuisé / Magasin Bizerte: : Epuisé / Magasin Hammamet: : Epuisé / Magasin Nabeul: : Epuisé / Magasin Béja: : Epuisé / Megastore Sousse: : Epuisé / Magasin Trocadero Sousse: : Epuisé / Magasin Kairouan: : Epuisé / Megastore Sfax Lafrane: : Epuisé / Magasin Sfax Av. 5 Août: : Epuisé
https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-ice-blue.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s25-12go-256go-ice-blue-a.jpg,Smartphone SAMSUNG GALAXY S25+ 5G 12Go 256Go - Ice Blue,SM-S936-IBLUE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran :6.7"" dynamique 2X, 2340 x 1080(FHD+) 120Hz- Processeur :Octa-Core4.47GHz, 3.5GHz- Système d’exploitation :Android 15- Mémoire :12Go- Stockage :256Go- Appareil photo arrière :50.0 MP + 10.0 MP + 12.0 MPAuto Focus - Digital Zoom up to 30x - Avant :12.0 MP- Résolution enregistrement vidéo UHD8K(7680 x 4320)@30fps - Capacité de Batterie :4900 mAh- Connectivité:5G,Wifi et Bluetooth 5.4-Double Sim- Capteurs : Accéléromètre, Baromètre, Capteur d'empreintes digitales, Gyroscope, Capteur Geomagnétique, Capteur à effet Hall, Capteur de luminosité, Capteur de proximité - USB Type-C 3.2 Gen 1 - Haut-parleurs stéréo - Résistant à la poussière et à l'eauIP68(jusqu'à 1,5 m pendant 30 min) - Dimension: 158.4 x 75.8 x 7.3 mm - Poids : 190 g - Couleur : Ice Blue - Garantie : 1 an",4 399.000 DT,ND,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s24-plus-12go-256go-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s24-plus-12go-256go-noir-1.jpg,Smartphone SAMSUNG GALAXY S24+ 24Go 256Go - Noir,SM-S926-OBLACK,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.7"" QHD+ Dynamic AMOLED 2X, 120Hz, HDR10+(3120 x 1440px) -Corning Gorilla Glass Victus2 - Finition Aluminium Blindé 2.0 -Processeur:Exynos 2400 (4 nm) Deca-core- Système d'exploitation:Android 14 UI 6.1- Mémoire RAM:24Go (extension RAM 12+12 Go)- Stockage:256 Go-Moteur ProVisual:Caméra arrière Super HDR:Trio50 MP+10 MP+12MP- Avant:12 MP- zoom numérique jusqu'à 30x - Vidéo:UHD 8K (7680 x 4320px) - Haut-parleurs stéréo -AI: Circle to search, Live Translate(13 languages), Transcript assist, photo assist, interpreter assist - Note assist - Quick Share-Sécurité et confidentialité protégées parKnox Matrix- Connectivité:WiFi 5G,Bluetooth 5.3-NFC - Lecteur d'empreinte digitale- Batterie:4900 mAh- Charge rapide de 0 à 65 % en 30 minutes- Regardez des vidéos jusqu’à 29 heures, Écoutez de la musique jusqu’à 88 heures - Chambre de refroidissement plus grande de 1.5X(gaming)- Samsung care+ -Résistant à l'eau:IP68- Double sim - USB Type C - Couleur: Noir - Garantie: 1 an",4 489.000 DT,3 999000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s24-plus-12go-256go-violet.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s24-plus-12go-256go-violet-1.jpg,Smartphone SAMSUNG GALAXY S24+ 24Go 256Go - Violet,SM-S926-VIOLET,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran6.7"" QHD+ Dynamic AMOLED 2X, 120Hz, HDR10+(3120 x 1440px) -Corning Gorilla Glass Victus2 - Finition Aluminium Blindé 2.0 -Processeur:Exynos 2400 (4 nm) Deca-core- Système d'exploitation:Android 14 UI 6.1- Mémoire RAM:24Go (extension RAM 12+12 Go)- Stockage:256 Go-Moteur ProVisual:Caméra arrière Super HDR:Trio50 MP+10 MP+12MP- Avant:12 MP- zoom numérique jusqu'à 30x - Vidéo:UHD 8K (7680 x 4320px) - Haut-parleurs stéréo -AI: Circle to search, Live Translate(13 languages), Transcript assist, photo assist, interpreter assist - Note assist - Quick Share-Sécurité et confidentialité protégées parKnox Matrix- Connectivité:WiFi 5G,Bluetooth5.3-NFC - Lecteur d'empreinte digitale- Batterie:4900 mAh- Charge rapide de 0 à 65 % en 30 minutes- Regardez des vidéos jusqu’à 29 heures, Écoutez de la musique jusqu’à 88 heures - Chambre de refroidissement plus grande de 1.5X(gaming)- Samsung care+ -Résistant à l'eau:IP68- Double sim - USB Type C - Couleur: Violet - Garantie: 1 an",4 499.000 DT,3 999000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s25-12go-256go-gris-a_1_.jpg,Smartphone SAMSUNG GALAXY S25+ 5G 12Go 256Go - Silver,SM-S936-SILVER,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran :6.7"" dynamique 2X, 2340 x 1080(FHD+) 120Hz- Processeur :Octa-Core4.47GHz, 3.5GHz- Système d’exploitation :Android 15- Mémoire :12Go- Stockage :256Go- Appareil photo arrière :50.0 MP + 10.0 MP + 12.0 MPAuto Focus - Digital Zoom up to 30x - Avant :12.0 MP- Résolution enregistrement vidéo UHD8K(7680 x 4320)@30fps - Capacité de Batterie :4900 mAh- Connectivité:5G,Wifi et Bluetooth 5.4-Double Sim- Capteurs : Accéléromètre, Baromètre, Capteur d'empreintes digitales, Gyroscope, Capteur Geomagnétique, Capteur à effet Hall, Capteur de luminosité, Capteur de proximité - USB Type-C 3.2 Gen 1 - Haut-parleurs stéréo - Résistant à la poussière et à l'eauIP68(jusqu'à 1,5 m pendant 30 min) - Dimension: 158.4 x 75.8 x 7.3 mm - Poids : 190 g - Couleur : Silver - Garantie : 1 an",4 599.000 DT,4 399000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s25-12go-256go-light-green.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s25-12go-256go-light-green-a.jpg,Smartphone SAMSUNG GALAXY S25+ 5G 12Go 256Go - Light Green,SM-S936-LGREEN,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran :6.7"" dynamique 2X, 2340 x 1080(FHD+) 120Hz- Processeur :Octa-Core4.47GHz, 3.5GHz- Système d’exploitation :Android 15- Mémoire :12Go- Stockage :256Go- Appareil photo arrière :50.0 MP + 10.0 MP + 12.0 MPAuto Focus - Digital Zoom up to 30x - Avant :12.0 MP- Résolution enregistrement vidéo UHD8K(7680 x 4320)@30fps - Capacité de Batterie :4900 mAh- Connectivité:5G,Wifi et Bluetooth 5.4-Double Sim- Capteurs : Accéléromètre, Baromètre, Capteur d'empreintes digitales, Gyroscope, Capteur Geomagnétique, Capteur à effet Hall, Capteur de luminosité, Capteur de proximité - USB Type-C 3.2 Gen 1 - Haut-parleurs stéréo - Résistant à la poussière et à l'eauIP68(jusqu'à 1,5 m pendant 30 min) - Dimension: 158.4 x 75.8 x 7.3 mm - Poids : 190 g - Couleur : Menthe - Garantie : 1 an",4 599.000 DT,4 399000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-s25-5g-12go-256go-navy-blue.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-s25-5g-12go-256go-navy-blue-a.jpg,Smartphone SAMSUNG GALAXY S25+ 5G 12Go 256Go - NAVY BLUE,SM-S936-NBLUE,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Ecran :6.7"" dynamique 2X, 2340 x 1080(FHD+) 120Hz- Processeur :Octa-Core4.47GHz, 3.5GHz- Système d’exploitation :Android 15- Mémoire :12Go- Stockage :256Go- Appareil photo arrière :50.0 MP + 10.0 MP + 12.0 MPAuto Focus - Digital Zoom up to 30x - Avant :12.0 MP- Résolution enregistrement vidéo UHD8K(7680 x 4320)@30fps - Capacité de Batterie :4900 mAh- Connectivité:5G,Wifi et Bluetooth 5.4-Double Sim- Capteurs : Accéléromètre, Baromètre, Capteur d'empreintes digitales, Gyroscope, Capteur Geomagnétique, Capteur à effet Hall, Capteur de luminosité, Capteur de proximité - USB Type-C 3.2 Gen 1 - Haut-parleurs stéréo - Résistant à la poussière et à l'eauIP68(jusqu'à 1,5 m pendant 30 min) - Dimension: 158.4 x 75.8 x 7.3 mm - Poids : 190 g - Couleur : Bleu Marine - Garantie : 1 an",4 599.000 DT,4 399000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/iphone-15-128go-bleu-apple.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/i/p/iphone-15-128go-bleu---apple.jpg,iPhone 15 128Go Bleu - APPLE,IPH-15-128-BLUE,TELEPHONIE & MONTRE CONNECTÉE,iPhone,Smartphone & Mobile,"Écran6,1""OLED Super Retina XDR HDR10, Dolby Vision- Résolution:2556 x 1179 pixels à 460 ppp- Processeur:Puce A16 Bionic (4nm)Hexa-core(2x3,46 GHz Everest + 4x2,02 GHz en dents de scie) -GPUApple (graphiques 5 cœurs) -Système d'exploitation:iOS 17- Mémoire RAM:6 Go- Stockage:128Go- Appareil photo Arrière:DualPixels: 48 MP, f/1,6, 26 mm +12 MP, f/2,4, 13 mm, Zoom numérique jusqu'à 10x - Appareil Avant:12 MégaPixels, f/1.9 - Vidéo 4K à 24/25/30/60 ip - Son stéréo- Connectivité:5G NR, Wi‑Fi 6, Bluetooth 5.3, USB Type-C 2.0- Autonomie jusqu’à 20 heures de lecture vidéo, Streaming vidéo : Jusqu’à 16 heures, Lecture audio : Jusqu’à 80 heures - Batterie:Li-Ion 3349 mAh -Charge rapide, PD2.0, 50% en 30 min - 15W sans fil (MagSafe)-Face ID - Apple Pay - Siri - NFC-Indice de protection IP68-Détection des accidents - Appel d’urgence- Couleur: Bleu -Garantie: 2 ans",4 629.000 DT,3 849000,En stock,Megastore Tunis Charguia: : En Stock / Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/iphone-15-128go-rose-apple.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/i/p/iphone-15-128go-rose---apple.jpg,iPhone 15 128Go Rose - APPLE,IPH-15-128-PINK,TELEPHONIE & MONTRE CONNECTÉE,iPhone,Smartphone & Mobile,"Écran6,1""OLED Super Retina XDR HDR10, Dolby Vision- Résolution:2556 x 1179 pixels à 460 ppp- Processeur:Puce A16 Bionic (4nm)Hexa-core(2x3,46 GHz Everest + 4x2,02 GHz en dents de scie) -GPUApple (graphiques 5 cœurs) -Système d'exploitation:iOS 17- Mémoire RAM:6 Go- Stockage:128Go- Appareil photo Arrière:DualPixels: 48 MP, f/1,6, 26 mm +12 MP, f/2,4, 13 mm, Zoom numérique jusqu'à 10x - Appareil Avant:12 MégaPixels, f/1.9 - Vidéo 4K à 24/25/30/60 ip - Son stéréo- Connectivité:5G NR, Wi‑Fi 6, Bluetooth 5.3, USB Type-C 2.0- Autonomie jusqu’à 20 heures de lecture vidéo, Streaming vidéo : Jusqu’à 16 heures, Lecture audio : Jusqu’à 80 heures - Batterie:Li-Ion 3349 mAh -Charge rapide, PD2.0, 50% en 30 min - 15W sans fil (MagSafe)-Face ID - Apple Pay - Siri - NFC-Indice de protection IP68-Détection des accidents - Appel d’urgence- Couleur: Rose -Garantie: 2 ans",4 629.000 DT,3 849000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/iphone-15-128go-noir-apple.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/i/p/iphone-15-128go-noir---apple.jpg,iPhone 15 128Go Noir - APPLE,IPH-15-128-BLACK,TELEPHONIE & MONTRE CONNECTÉE,iPhone,Smartphone & Mobile,"Écran6,1""OLED Super Retina XDR HDR10, Dolby Vision- Résolution:2556 x 1179 pixels à 460 ppp- Processeur:Puce A16 Bionic (4nm)Hexa-core(2x3,46 GHz Everest + 4x2,02 GHz en dents de scie) -GPUApple (graphiques 5 cœurs) -Système d'exploitation:iOS 17- Mémoire RAM:6 Go- Stockage:128Go- Appareil photo Arrière:DualPixels: 48 MP, f/1,6, 26 mm+12 MP, f/2,4, 13 mm, Zoom numérique jusqu'à 10x - Appareil Avant:12 MégaPixels, f/1.9 - Vidéo 4K à 24/25/30/60 ip - Son stéréo- Connectivité:5G NR, Wi‑Fi 6, Bluetooth 5.3, USB Type-C 2.0- Autonomie jusqu’à 20 heures de lecture vidéo, Streaming vidéo : Jusqu’à 16 heures, Lecture audio : Jusqu’à 80 heures - Batterie:Li-Ion 3349 mAh -Charge rapide, PD2.0, 50% en 30 min - 15W sans fil (MagSafe)-Face ID - Apple Pay - Siri - NFC-Indice de protection IP68-Détection des accidents - Appel d’urgence- Couleur: Noir -Garantie: 2 ans",4 629.000 DT,3 849000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/smartphone-samsung-galaxy-z-flip-6-12go-256go-silver-shadow.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/s/m/smartphone-samsung-galaxy-z-flip-6-12go-256go-silver-shadow.jpg,Smartphone SAMSUNG Galaxy Z Flip 6 12Go 256Go - Silver Shadow,ZFLIP-6-SL,TELEPHONIE & MONTRE CONNECTÉE,Smartphone,Smartphone & Mobile,"Écran principal6.7"" AMOLED dynamique 2X, 120Hz, 2640 x 1080px (FHD+)- Écran externe:3.4"" Super AMOLED, 60Hz, 720 x 748px  -Verre Corning Gorilla Victus 2 - Armure en aluminium -Processeur:Snapdragon 8 Gen 3(4 nm) Octa-core- Système d'exploitation:Android 14 One UI 6.1.1- Mémoire RAM:12Go- Stockage:256Go-Caméra arrière:Dual 50MP + 12 MP- Avant:10 MP- Vidéo:UHD 8K (7680 x 4320px) -AI: Circle to search, Live Translate, Transcript assist, photo assist, interpreter assist - Note assist- Haut-Parleurs Stéréo -Connectivité:WiFi 5G, Bluetooth 5.3-NFC - Lecteur d'empreinte digitale- Batterie:4000 mAh- Charge rapide 25W - Regardez des vidéos jusqu’à 23heures, Écoutez de la musique jusqu’à 68heures -Samsung care+ -Résistant à l'eau:IP48- Double sim - USB Type C - Couleur: Silver Shadow - Garantie: 1 an",4 799.000 DT,3 999000,Sur commande 48h,Magasin Av. liberté Tunis: : Commande 48h / Magasin Bizerte: : Commande 48h / Magasin Hammamet: : Commande 48h / Magasin Nabeul: : Commande 48h / Magasin Béja: : Commande 48h / Megastore Sousse: : Commande 48h / Magasin Trocadero Sousse: : Commande 48h / Magasin Kairouan: : Commande 48h / Megastore Sfax Lafrane: : Commande 48h / Magasin Sfax Av. 5 Août: : Commande 48h
https://www.mytek.tn/iphone-16-128go-noir-apple.html,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/i/p/iphone-16-128go-noir---apple.jpg,iPhone 16 128Go Noir - APPLE,IPH-16-128-BLACK,TELEPHONIE & MONTRE CONNECTÉE,iPhone,Smartphone & Mobile,"Écran6,1"" OLED Super Retina XDR (2556 x 1179 pixels à 460 ppp)- Design en alu­minium- Processeur:Apple A18 (3 nm)Hexa-core-GPU Apple graphiques 5 cœurs- Système d'exploitation:iOS 18- Mémoire RAM:8Go- Stockage:128Go-Appareil photo Arrière:Fusion 48 MPf/1,6, 26 mm +12 MP, f/2,2, 13 mm - Zoom numérique jusqu’à 10x -Appareil Avant:12 MP, f/1.9, 23 mm -Commande de l’appareil photo- Video Dolby Vision 4K- Connectivité:Wi‑Fi, 5G,Bluetooth 5.3et USB Type-C -Streaming vidéo :jusqu’à 18 heures, Lecture Vidéo : jusqu’à 22 heures, Lecture Audio : jusqu’à 80 heures- Batterie:Li-Ion 3561 mAh -Charge rapide jusqu’à 50% en 30 min - 25W sans fil (MagSafe) - sans fil Qi jusqu’à 7,5 W -Face ID - Apple Pay - Siri - NFC - Indice de protection IP68 - Détection des accidents - SOS d’urgence par satellite- Couleur: Noir -Garantie: 2 ans",4 929.000 DT,4 349000,En arrivage,Magasin Av. liberté Tunis: : Epuisé / Magasin Bizerte: : Epuisé / Magasin Hammamet: : Epuisé / Magasin Nabeul: : Epuisé / Magasin Béja: : Epuisé / Megastore Sousse: : Epuisé / Magasin Trocadero Sousse: : Epuisé / Magasin Kairouan: : Epuisé / Megastore Sfax Lafrane: : Epuisé / Magasin Sfax Av. 5 Août: : Epuisé
